Wavelength,EQW,Pdiff(cont),Veq,vsini,i(deg),Rstar,Mstar,Teff,log(g),vfrac,Rpolar,Requat,file_name
6564.57,-3.14,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd25p0_halpha_alp0p0_i80
6564.57,-6.11,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd25p0_halpha_alp0p0_i90
6564.57,-2.51,0.012,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i0
6564.57,-2.56,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i10
6564.57,-2.72,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i20
6564.57,-2.86,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i30
6564.57,-2.89,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i40
6564.57,-2.79,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i50
6564.57,-2.63,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i60
6564.57,-2.6,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i70
6564.57,-3.14,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i80
6564.57,-6.26,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd35p0_halpha_alp0p0_i90
6564.57,-2.51,0.012,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i0
6564.57,-2.56,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i10
6564.57,-2.72,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i20
6564.57,-2.86,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i30
6564.57,-2.89,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i40
6564.57,-2.79,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i50
6564.57,-2.63,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i60
6564.57,-2.6,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i70
6564.57,-3.14,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i80
6564.57,-6.35,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd45p0_halpha_alp0p0_i90
6564.57,-2.51,0.012,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i0
6564.57,-2.56,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i10
6564.57,-2.72,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i20
6564.57,-2.86,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i30
6564.57,-2.89,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i40
6564.57,-2.79,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i50
6564.57,-2.63,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i60
6564.57,-2.6,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i70
6564.57,-3.14,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i80
6564.57,-6.41,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd55p0_halpha_alp0p0_i90
6564.57,-2.91,0.012,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i0
6564.57,-2.95,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i10
6564.57,-3.08,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i20
6564.57,-3.18,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i30
6564.57,-3.18,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i40
6564.57,-3.06,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i50
6564.57,-2.91,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i60
6564.57,-2.89,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i70
6564.57,-3.3,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i80
6564.57,-5.17,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd5p0_halpha_alp0p0_i90
6564.57,-2.51,0.012,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i0
6564.57,-2.56,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i10
6564.57,-2.72,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i20
6564.57,-2.86,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i30
6564.57,-2.89,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i40
6564.57,-2.79,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i50
6564.57,-2.63,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i60
6564.57,-2.6,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i70
6564.57,-3.14,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i80
6564.57,-6.45,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d07em11_rd65p0_halpha_alp0p0_i90
6564.57,0.85,0.009,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i0
6564.57,0.94,0.008,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i10
6564.57,1.03,0.009,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i20
6564.57,1.4,0.009,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i30
6564.57,2.28,0.009,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i40
6564.57,3.75,0.01,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i50
6564.57,5.65,0.01,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i60
6564.57,7.55,0.01,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i70
6564.57,5.96,0.011,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i80
6564.57,2.28,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd15p0_halpha_alp0p0_i90
6564.57,2.07,0.009,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i0
6564.57,2.07,0.008,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i10
6564.57,2.03,0.009,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i20
6564.57,2.27,0.009,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i30
6564.57,3.05,0.009,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i40
6564.57,4.56,0.01,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i50
6564.57,6.6,0.01,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i60
6564.57,8.45,0.01,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i70
6564.57,5.85,0.011,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i80
6564.57,1.35,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd25p0_halpha_alp0p0_i90
6564.57,2.36,0.009,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i0
6564.57,2.34,0.008,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i10
6564.57,2.24,0.009,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i20
6564.57,2.4,0.009,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i30
6564.57,3.09,0.009,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i40
6564.57,4.5,0.01,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i50
6564.57,6.47,0.01,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i60
6564.57,8.28,0.01,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i70
6564.57,5.21,0.011,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i80
6564.57,0.0,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd35p0_halpha_alp0p0_i90
6564.57,2.38,0.009,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i0
6564.57,2.36,0.008,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i10
6564.57,2.25,0.009,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i20
6564.57,2.41,0.009,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i30
6564.57,3.09,0.009,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i40
6564.57,4.48,0.01,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i50
6564.57,6.43,0.01,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i60
6564.57,8.24,0.01,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i70
6564.57,5.12,0.011,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i80
6564.57,-0.68,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd45p0_halpha_alp0p0_i90
6564.57,2.38,0.009,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i0
6564.57,2.36,0.008,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i10
6564.57,2.25,0.009,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i20
6564.57,2.41,0.009,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i30
6564.57,3.09,0.009,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i40
6564.57,4.48,0.01,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i50
6564.57,6.43,0.01,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i60
6564.57,8.23,0.01,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i70
6564.57,5.1,0.011,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i80
6564.57,-1.21,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd55p0_halpha_alp0p0_i90
6564.57,-1.88,0.009,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i0
6564.57,-1.83,0.008,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i10
6564.57,-1.86,0.009,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i20
6564.57,-1.86,0.009,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i30
6564.57,-1.81,0.009,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i40
6564.57,-1.58,0.01,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i50
6564.57,-1.22,0.01,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i60
6564.57,-1.05,0.01,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i70
6564.57,-1.91,0.011,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i80
6564.57,-3.99,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd5p0_halpha_alp0p0_i90
6564.57,2.38,0.009,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd65p0_halpha_alp0p0_i0
6564.57,2.36,0.008,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd65p0_halpha_alp0p0_i10
6564.57,2.25,0.009,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd65p0_halpha_alp0p0_i20
6564.57,2.41,0.009,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d25_1d14em10_rd65p0_halpha_alp0p0_i30
